Scenario,dhw_flow_rate,equipment_density,heating_set_point,infiltration,lighting_density,NG_MAPE,NG_CV-RMSE,Elec_MAPE,Elec_CV-RMSE,TOE_MAPE,TOE_CV-RMSE
S789,5.65e-05,7.5,23,0.3,12.5,0.4137289808180573,0.5041767452414764,1.3555060429311905,0.5360174027798935,0.3188851394768036,0.3085426263166874
S988,5.65e-05,10.0,23,0.3,10.0,0.4134289722117339,0.5036028314196876,1.3547272710589073,0.5358081273588252,0.31900505602514867,0.30877516621482404
S1775,0.000111,7.5,22,0.5,15.0,0.16096415577260245,0.2274676075091161,1.6366019014761182,0.5837187934864819,0.4419249611375385,0.30885576543022086
S991,5.65e-05,10.0,23,0.4,5.0,0.36520442639899886,0.38606122542710886,0.781475014828115,0.39727882212263954,0.27726031932133394,0.30889425716169294
S685,5.65e-05,6.25,23,0.2,15.0,0.4852625824715513,0.6981010845479875,1.5008398141316406,0.5619044414403963,0.30861072875407974,0.3092007226342102
S891,5.65e-05,8.75,23,0.4,5.0,0.37829124846807205,0.3856422406042686,0.6374433342201581,0.35002234313239894,0.27087603797342374,0.3093661927240821
S779,5.65e-05,7.5,23,0.1,12.5,0.526557319951826,0.8583953979809825,1.3627481029546236,0.5375395707845878,0.26924423294466654,0.30941707146561787
S1188,8.38e-05,6.25,23,0.3,10.0,0.2853182547475354,0.3850595923180836,0.9253271130317741,0.438647211907198,0.30326251227355755,0.30969124474673576
S1974,0.000111,10.0,22,0.5,12.5,0.16082390432522317,0.22609258320388417,1.6355420968844507,0.5834885307136989,0.44346438382597014,0.30973247724984254
S580,5.65e-05,5.0,23,0.1,15.0,0.5260588401152992,0.8546993984718437,1.3620547499886528,0.5373611444721675,0.2691856227700545,0.30973715644725736
S478,2.93e-05,10.0,23,0.1,10.0,0.6374551174171846,1.0929975520531017,1.362643988113584,0.5374835780364632,0.241626763967452,0.3097445804676381
S693,5.65e-05,6.25,23,0.4,10.0,0.3578312837486195,0.38470450102297976,0.9233246164997451,0.43820398269982724,0.28989938556718753,0.30976833378431556
S484,2.93e-05,10.0,23,0.2,12.5,0.612825697104012,0.9690256696917651,1.6449724719776855,0.5850254798481558,0.29189501489283204,0.3098324332380114
S290,2.93e-05,7.5,23,0.3,15.0,0.5557556126067139,0.7257478195621506,1.6402401762191652,0.5841619112004047,0.3139148650860835,0.3099857034331552
S1378,8.38e-05,8.75,23,0.1,10.0,0.3999334743442295,0.6348931971785468,1.2186198162976754,0.5088044934741649,0.2861514447192734,0.31057845488423036
S1179,8.38e-05,6.25,23,0.1,12.5,0.402713336557538,0.6441299017102654,1.2186093548527932,0.5088587307978906,0.28487935137362924,0.31080185554334555
S195,2.93e-05,6.25,23,0.4,15.0,0.48235316486241286,0.5288598430059281,1.4956233493939346,0.5610387121282618,0.32842860506595156,0.31103176049196135
S692,5.65e-05,6.25,23,0.4,7.5,0.3808337390659853,0.3892646392735078,0.6374564651055211,0.35009324208145454,0.27227241969236365,0.3111793350357768
S176,2.93e-05,6.25,23,0.1,5.0,0.5182917397720829,0.6115986833327606,0.3629254541310345,0.24188351953742976,0.22512771489127772,0.3111872427565139
S1955,0.000111,10.0,22,0.1,15.0,0.343781176548881,0.9395294647898921,1.9352181095967946,0.6250014444727718,0.3839553477179704,0.31148817738346457
S312,2.93e-05,8.75,20,0.3,7.5,0.7204737363600967,2.2796966426523637,0.9244157643830052,0.43833992967393215,0.19440507078461153,0.31162145123727397
S404,2.93e-05,10.0,20,0.1,12.5,0.8282449330187536,6.043875395510408,1.6489931297945841,0.5857409126444911,0.24230485213307962,0.3116881812398126
S1126,8.38e-05,6.25,21,0.1,5.0,0.4323106210053546,0.9245735521763427,0.3624836270612886,0.24186955165085922,0.20009974762780502,0.3119986329406263
S379,2.93e-05,8.75,23,0.1,12.5,0.6499791672472631,1.19363592051955,1.5057309694886787,0.5628928305668394,0.26525145820070145,0.31205218377236177
S528,5.65e-05,5.0,21,0.1,10.0,0.6055526714239342,1.728848343867539,0.7859072789049021,0.39829484583243896,0.19114547303690047,0.3123134136251941
S884,5.65e-05,8.75,23,0.2,12.5,0.4891588725435503,0.7090268804349413,1.502105291711029,0.5622310169216237,0.31075407419974543,0.312419060903019
S205,2.93e-05,7.5,20,0.1,15.0,0.8287812606304131,6.084587222597162,1.6483296019554503,0.58559556995864,0.24235487500778552,0.3125729248821388
S1683,0.000111,6.25,23,0.2,10.0,0.23246767331305665,0.400450160120035,0.9276212998469733,0.43924732964613006,0.3191613964456253,0.3128794019931084
S1882,0.000111,8.75,23,0.2,7.5,0.2318941992147939,0.39911742999879984,0.9274826127529635,0.4391688326227924,0.31996868783145144,0.3129111116944902
S316,2.93e-05,8.75,20,0.4,5.0,0.6507865106196752,1.4519246311648224,0.637675720418066,0.3501229135818677,0.21398061811891378,0.31296038296171574
S512,5.65e-05,5.0,20,0.3,7.5,0.5435282142178488,1.1490521574012014,0.4944741110742315,0.297279812106422,0.2095191442301584,0.31296882816677873
S1003,8.38e-05,5.0,20,0.1,10.0,0.5193387546071481,1.5703737603571875,0.7865470507078204,0.39846575854790506,0.19359237568685514,0.31300818154797616
S191,2.93e-05,6.25,23,0.4,5.0,0.4579631232128762,0.4177133764156537,0.3616064999500805,0.24118738664979752,0.28504353245019615,0.31315693678562245
S180,2.93e-05,6.25,23,0.1,15.0,0.6502820950214696,1.1889955095991411,1.5056141561568424,0.5628705038273218,0.2656517821234301,0.31342850304399716
S1601,0.000111,6.25,20,0.1,5.0,0.35445532683400804,0.9001734617012702,0.3628170151925358,0.24206585512931697,0.19230563720631214,0.31360374151817527
S1886,0.000111,8.75,23,0.3,5.0,0.25922964228585443,0.36398289010069695,0.6393976451385291,0.35061950602919223,0.3082898116789692,0.313628195173054
S892,5.65e-05,8.75,23,0.4,7.5,0.3618710452485801,0.3924723189568494,0.9237910392887049,0.4383258185647215,0.2931279873669998,0.3136778829099438
S113,2.93e-05,6.25,20,0.3,10.0,0.7218961254459945,2.3023547655116845,0.9253524552864256,0.4386639606629101,0.19569319387377626,0.3139751935906066
S394,2.93e-05,8.75,23,0.4,12.5,0.4822548606834143,0.5298353285154245,1.4950624517843136,0.5608850817495108,0.33174262379304886,0.3142396963627604
S593,5.65e-05,5.0,23,0.4,10.0,0.3696180140098541,0.39069018794561045,0.7800177923731365,0.39677541056878,0.2841667242653058,0.3143786292300259
S978,5.65e-05,10.0,23,0.1,10.0,0.527959153963958,0.856065316918507,1.3622801993185394,0.5374011247503983,0.2731290004568461,0.3148771592791209
S1202,8.38e-05,7.5,20,0.1,7.5,0.5203569133984814,1.5811242617867958,0.7873672455158248,0.398798996175469,0.19475338050333071,0.3150787380278941
S1579,0.000111,5.0,23,0.1,12.5,0.29443461381684716,0.4963377309506125,1.0738051017822408,0.47622622269056564,0.31021937139709294,0.3151662762616243
S791,5.65e-05,7.5,23,0.4,5.0,0.4008022544533789,0.3966252042089351,0.4945291441720374,0.2974797565998314,0.28513277425989053,0.31539496968648717
S1184,8.38e-05,6.25,23,0.2,12.5,0.3482957248953908,0.5037594965035893,1.214127625638946,0.5077489574960092,0.3142135050467279,0.31543149496144435
S1288,8.38e-05,7.5,23,0.3,10.0,0.28560806447979065,0.3975660359784244,1.068868508489871,0.4751988737431784,0.33025768153234275,0.3156524043719531
S1388,8.38e-05,8.75,23,0.3,10.0,0.2911779771244623,0.4040171061605998,1.2131286050976262,0.5076861351856423,0.35096301129687196,0.3157842113983772
S1586,0.000111,5.0,23,0.3,5.0,0.33039374427606205,0.3951465222846758,0.2526432878256288,0.19176490408107486,0.2809874911629304,0.3159146015996472
S1383,8.38e-05,8.75,23,0.2,10.0,0.34943506798541374,0.5058863941679606,1.2151367915411244,0.5080477712492678,0.3145290103820826,0.31595235523351495
S397,2.93e-05,8.75,23,0.5,7.5,0.43962321633116436,0.40244797042202296,0.9224980677278026,0.4381032200598585,0.29132214643766163,0.31600666308596187
S1089,8.38e-05,5.0,23,0.3,12.5,0.2827005630193837,0.39253384819861353,1.0672569499988813,0.4746760276625591,0.33255120681704436,0.3161338002847304
S1487,8.38e-05,10.0,23,0.3,7.5,0.2830706651324169,0.3942278064883918,1.0679921284812173,0.47485171891701483,0.3322024061827924,0.31614839796658256
S793,5.65e-05,7.5,23,0.4,10.0,0.3551231001841843,0.39458142275921765,1.0663976885683817,0.4745981693977692,0.31333077754149485,0.31615587030331227
S992,5.65e-05,10.0,23,0.4,7.5,0.3552429865174362,0.39716973297561436,1.0669685969303548,0.4747800956546611,0.31284760473999657,0.3162705841382453
S803,5.65e-05,8.75,20,0.1,10.0,0.6793968618749707,2.881526657136668,1.21765462858929,0.5085756371419663,0.21652993460009526,0.31642043460393865
S117,2.93e-05,6.25,20,0.4,7.5,0.6531301517166254,1.4722152619096327,0.6376893476219955,0.3501959126326992,0.21587205854473576,0.31643657104996387
S1483,8.38e-05,10.0,23,0.2,10.0,0.36079326722936966,0.5303195431096318,1.35857205146609,0.536634713074412,0.3362066259206558,0.3167425834738519
S1401,8.38e-05,10.0,20,0.1,5.0,0.5212855828244555,1.5908897582960189,0.7879514944043416,0.3990027683455358,0.19575606098159246,0.3168836835027434
S727,5.65e-05,7.5,21,0.1,7.5,0.6082130401673559,1.7589096045671802,0.7880358716874176,0.39898386922256235,0.19314940627525023,0.3169239099802555
S1786,0.000111,7.5,23,0.3,5.0,0.28612044533137976,0.3783487306868681,0.49564532565514147,0.2976719018854261,0.29768742416219657,0.3172592621176524
S680,5.65e-05,6.25,23,0.1,15.0,0.5376050094801139,0.9140230690379232,1.5056010923982972,0.5628447499943213,0.2960586510047782,0.3175233474052726
S236,2.93e-05,7.5,21,0.3,5.0,0.6117300715149908,1.176915606168707,0.49634278791926717,0.2978971174649494,0.2285209040605194,0.3175883368914414
S1778,0.000111,7.5,23,0.1,10.0,0.3008770545147707,0.5093170523302664,1.0754992267565553,0.476830828792927,0.3099984030811512,0.3177395367567499
S594,5.65e-05,5.0,23,0.4,12.5,0.35546611536158035,0.39489209426327954,1.0652799599585598,0.47426595997235504,0.3152899353975238,0.31779747301962447
S1587,0.000111,5.0,23,0.3,7.5,0.2869672313085779,0.3795905410573761,0.4952961565794378,0.29763242392437267,0.29853763120037036,0.3181674353308629
S1970,0.000111,10.0,22,0.4,15.0,0.22021270413384306,0.40192624288632517,1.9258604889698827,0.6237402102631366,0.4658484439546548,0.3183506962266368
S590,5.65e-05,5.0,23,0.3,15.0,0.4157598763650068,0.514274882909113,1.3535314440083333,0.5355362225167007,0.3272260779733478,0.3183727626263293
S1977,0.000111,10.0,23,0.1,7.5,0.3031393856203501,0.5141930304046386,1.076145357385119,0.4770496348527926,0.3098176282252017,0.3184879972739334
S893,5.65e-05,8.75,23,0.4,10.0,0.35631784514274845,0.4023116870078054,1.2094448563300442,0.5068102814431915,0.3380384626093637,0.3185281734598072
S1284,8.38e-05,7.5,23,0.2,12.5,0.3646819024168848,0.5396276699026443,1.3596736854866915,0.5369684564600726,0.33670370653233533,0.31853980364267875
S691,5.65e-05,6.25,23,0.4,5.0,0.4173672606485441,0.40368606177782396,0.36172104079220707,0.2411167432923651,0.29666712286402946,0.31888792434818963
S592,5.65e-05,5.0,23,0.4,7.5,0.4062591069924237,0.4003342140570907,0.4930592516745866,0.29700080715945887,0.291069633221776,0.31931506153902006
S1982,0.000111,10.0,23,0.2,7.5,0.245548462441833,0.41548047989869774,1.0721816456954567,0.47598662974239697,0.34544656313702715,0.3194323141966819
S1584,0.000111,5.0,23,0.2,12.5,0.2405657588952489,0.40898600514913086,1.0710571434041236,0.4756272973942303,0.34819840065095997,0.3194763404606554
S1687,0.000111,6.25,23,0.3,7.5,0.2674893576688601,0.3709290207293296,0.6388729455665497,0.35038087520904204,0.31610170523361775,0.31950382509617586
S398,2.93e-05,8.75,23,0.5,10.0,0.4347704084652462,0.41490681280337793,1.2093324884382541,0.5069921063994051,0.31860426665181735,0.3195519082304265
S690,5.65e-05,6.25,23,0.3,15.0,0.43147376831625234,0.5425277562510282,1.4982529622412544,0.5614706250546662,0.34987421998251483,0.3195842544996644
S37,2.93e-05,5.0,21,0.3,7.5,0.6132530028463161,1.1860647856058701,0.4968541093261369,0.2981485898423357,0.22935292621410885,0.3195952751408095
S295,2.93e-05,7.5,23,0.4,15.0,0.499548244063501,0.5649916181707034,1.6387368761115868,0.5840132726032652,0.35880645906461783,0.3198578795733575
S129,2.93e-05,6.25,21,0.1,12.5,0.7743661092769867,3.569578496093864,1.2168818893049016,0.5083238736656471,0.1995184958179291,0.32019148949743487
S879,5.65e-05,8.75,23,0.1,12.5,0.5384277146622949,0.9138049364710947,1.5049619283692646,0.5626978294329382,0.29824484012647273,0.3204693527567226
S390,2.93e-05,8.75,23,0.3,15.0,0.5742349511316784,0.7956162573863071,1.7856219977656096,0.6053580893543,0.34365959495520554,0.3204743339189724
S926,5.65e-05,10.0,21,0.1,5.0,0.6099618553985744,1.7798182751343954,0.7874585062429157,0.39885347519107395,0.19488375517853818,0.32050118723401855
S385,2.93e-05,8.75,23,0.2,15.0,0.6276669018756108,1.0516896445466297,1.7895085360822414,0.6059808268780144,0.3204340174244531,0.3205910079200242
S91,2.93e-05,5.0,23,0.4,5.0,0.4680310916880876,0.4194708933834324,0.2516035807610286,0.1916388564571764,0.2972088012486707,0.32070403852353835
S604,5.65e-05,6.25,20,0.1,12.5,0.6814285999994846,2.929325461745104,1.2199917163660048,0.5092669054437229,0.21956694558579648,0.3207081169984641
S711,5.65e-05,7.5,20,0.3,5.0,0.5486839222792607,1.185044734305791,0.4960800692264422,0.29789548377121233,0.21274503630327177,0.3210014483399397
S1783,0.000111,7.5,23,0.2,10.0,0.24497301873716373,0.41620056358878055,1.070696227773245,0.4755524862390833,0.3472850518391774,0.3210322373461927
S785,5.65e-05,7.5,23,0.2,15.0,0.500203245035831,0.7526204111417375,1.6454853378046395,0.5851440254893114,0.3397230767406301,0.3213666871978573
S298,2.93e-05,7.5,23,0.5,10.0,0.43832688412975007,0.41308369783283555,1.0659299688643544,0.4746522318735261,0.3059398523559896,0.3216072263540817
S1875,0.000111,8.75,22,0.5,15.0,0.16524380077615639,0.2496084607974028,1.7789134450227833,0.6043179582068842,0.4753812951077286,0.3223657326699441
S1279,8.38e-05,7.5,23,0.1,12.5,0.4169899729303986,0.6909443600597901,1.3619057443030396,0.537323967786744,0.31453631795376197,0.32250048542607657
S479,2.93e-05,10.0,23,0.1,12.5,0.6630828098739264,1.2862118078400793,1.649124364235016,0.5857785143444018,0.2928806000660113,0.32253417140618146
S494,2.93e-05,10.0,23,0.4,12.5,0.5026369635456013,0.5727742185627486,1.6392310130596792,0.58413120798749,0.3605078615699823,0.32257333275549754
S1189,8.38e-05,6.25,23,0.3,12.5,0.2928047476348042,0.408705640913076,1.2115749183771969,0.5072128949837156,0.35952609145284814,0.32269292733258625
S308,2.93e-05,8.75,20,0.2,10.0,0.7792619278342784,3.630612478108211,1.213619460835464,0.5075977487744396,0.20248419742697563,0.32276093239931664
S1986,0.000111,10.0,23,0.3,5.0,0.2526171067850858,0.36745877819990375,0.7827914244993609,0.39749225442864394,0.34141867729942477,0.3228014422599903
S328,2.93e-05,8.75,21,0.1,10.0,0.7758441210271401,3.6159016959254924,1.2186768205723901,0.5088442512127588,0.20150662950138995,0.3230460081976426
S1478,8.38e-05,10.0,23,0.1,10.0,0.41658451765886445,0.6895644565493907,1.3627917847506525,0.537547003324184,0.3155328403235795,0.3231870831347557
S199,2.93e-05,6.25,23,0.5,12.5,0.4361531867366171,0.4155925025631043,1.207998006851973,0.5065781961109809,0.3232311402725456,0.32319941584332323
S1588,0.000111,5.0,23,0.3,10.0,0.25424700276654383,0.3699894140834152,0.7827380542253022,0.397556370224681,0.3413956109817294,0.32362692551514105
S1085,8.38e-05,5.0,23,0.2,15.0,0.3597355925992269,0.5297869204117841,1.3579869277497318,0.5364738870722242,0.34438400498451793,0.3238129116543642
S694,5.65e-05,6.25,23,0.4,12.5,0.3584336243538635,0.41176768092037513,1.2101947416028174,0.5070289148412889,0.34350575177083337,0.3239060379992022
S496,2.93e-05,10.0,23,0.5,5.0,0.45843710024457424,0.41438858585845517,0.7797047326054024,0.396886475082382,0.29534111030932475,0.3241022361915943
S889,5.65e-05,8.75,23,0.3,12.5,0.43243690919290984,0.5465559465618662,1.497562752723227,0.5613195633812276,0.35413819291040777,0.32416112354336185
S109,2.93e-05,6.25,20,0.2,12.5,0.7802633703136147,3.6632312146912556,1.2128133868846038,0.5073846182004068,0.20298036566331312,0.3247916993481031
S232,2.93e-05,7.5,21,0.2,7.5,0.6945472777367773,1.9490313509325126,0.7853693697156242,0.39826201674946704,0.20263585576591356,0.32506826480751094
S33,2.93e-05,5.0,21,0.2,10.0,0.6943205503223148,1.9470070559764152,0.7840100200166181,0.3978174817725204,0.20329244913389036,0.32515353347476345
S1488,8.38e-05,10.0,23,0.3,10.0,0.30533403604944026,0.42577721905049326,1.356998673909759,0.536438265276284,0.3813470741328668,0.32548975040039224
S707,5.65e-05,7.5,20,0.2,7.5,0.6155347247903776,1.8075519069391395,0.7837235270712476,0.3976931113820157,0.1990086666612628,0.32576703335949864
S431,2.93e-05,10.0,21,0.2,5.0,0.6951076505181768,1.9568000404116108,0.7853887147698004,0.3982362346077025,0.2030880142560164,0.32600324245658385
S993,5.65e-05,10.0,23,0.4,10.0,0.3641833673441381,0.419407739601958,1.3531736517167283,0.5356009372513197,0.36856627813990755,0.32647145163375574
S1787,0.000111,7.5,23,0.3,7.5,0.25797581966796607,0.3743442817875719,0.7824643583765575,0.39742694810637647,0.3448586807626115,0.32659563614512377
S198,2.93e-05,6.25,23,0.5,10.0,0.450177702689232,0.4154224231084708,0.9214858978744185,0.4377581569914576,0.30336944734548177,0.32673654620005677
S906,5.65e-05,10.0,20,0.2,5.0,0.6162173114417947,1.8160712702524715,0.7855086440662823,0.39826446474627664,0.19941518749074386,0.32675768628246743
S396,2.93e-05,8.75,23,0.5,5.0,0.4707125889956932,0.4167485642476789,0.6366334032484745,0.34991749428586255,0.3089141607083625,0.32681515562766483
S280,2.93e-05,7.5,23,0.1,15.0,0.6647215990564053,1.2762683728803947,1.649656056396404,0.5858867214965141,0.29584673036029535,0.32734463787564855
S984,5.65e-05,10.0,23,0.2,12.5,0.502333256107409,0.7543282172467155,1.645125973191071,0.585053660736024,0.3454080542336595,0.3274742904846051
S591,5.65e-05,5.0,23,0.4,5.0,0.44253558421876743,0.41492714404686526,0.2514719971869364,0.191841710902312,0.3141098007498768,0.3276389642328903
S1878,0.000111,8.75,23,0.1,10.0,0.3127352931448537,0.5368732746378705,1.2181468347808508,0.50870131814849,0.34064413079230205,0.32765419049268885
S99,2.93e-05,5.0,23,0.5,12.5,0.4433455717706963,0.4170256672906276,1.0638566413090922,0.4739968615660445,0.3133310154777191,0.32770752087559185
S1491,8.38e-05,10.0,23,0.4,5.0,0.329399061551743,0.37366751486751026,0.780934269963423,0.3970802177628365,0.3284484329831156,0.3278280468612959
S1080,8.38e-05,5.0,23,0.1,15.0,0.41662163546989756,0.6865387203898495,1.3611784978973869,0.5371242294637527,0.3200198318313508,0.32805782610764084
S794,5.65e-05,7.5,23,0.4,12.5,0.3646061803458651,0.4232777347678635,1.351510252059789,0.5351789452140577,0.3690624115499772,0.3280910298689464
S497,2.93e-05,10.0,23,0.5,7.5,0.44424651655619946,0.41993359451625656,1.0645203921509603,0.47417731908986566,0.3132273857753718,0.3281556006348456
S299,2.93e-05,7.5,23,0.5,12.5,0.4375430086701802,0.43043537600175813,1.3507386854999461,0.5351626833489241,0.35001555654301736,0.32846264973412437
S1289,8.38e-05,7.5,23,0.3,12.5,0.30680022027505455,0.4291378566803342,1.3561392262099172,0.5362153110865504,0.384608713235046,0.328559545287899
S508,5.65e-05,5.0,20,0.2,10.0,0.6169458485586738,1.8248112688472167,0.7835524231744908,0.3976955856863986,0.20043434544281233,0.32857210475032955
S105,2.93e-05,6.25,20,0.1,15.0,0.8218547322861385,5.597261929771408,1.5047360369076408,0.5626282774904238,0.23340938593762517,0.3286790533246536
S498,2.93e-05,10.0,23,0.5,10.0,0.43730750998178314,0.4278936753697669,1.3508750143527906,0.53517437439803,0.3515561203376239,0.3289287690706424
S1291,8.38e-05,7.5,23,0.4,5.0,0.36913370857523536,0.3945690453177068,0.4942003480589725,0.2974811223655842,0.307318199070898,0.3291300994936219
S1106,8.38e-05,6.25,20,0.2,5.0,0.4439712146146854,0.9737683055976937,0.3620051461524869,0.24153098573669565,0.20903597826895814,0.32916793299297586
S1684,0.000111,6.25,23,0.2,12.5,0.25733519708647146,0.43086263068337205,1.213989355409742,0.5077126004459306,0.3768527792465124,0.3293342189996674
S1192,8.38e-05,6.25,23,0.4,7.5,0.3514517209913721,0.3861690460646499,0.6373790592497535,0.350086355092667,0.3154738400208329,0.32934840278577804
S989,5.65e-05,10.0,23,0.3,12.5,0.44831954570801597,0.5835640892711772,1.6422664416839405,0.5846247855856971,0.38013845503926613,0.32961172416120715
S790,5.65e-05,7.5,23,0.3,15.0,0.4460584666940282,0.5776546922278372,1.6404615978924826,0.5842097094732729,0.38126302880951063,0.3299546394155806
S595,5.65e-05,5.0,23,0.4,15.0,0.36382921211243974,0.422062184249273,1.3513143994791583,0.5351320374966384,0.37226802681371457,0.330070308900029
S631,5.65e-05,6.25,21,0.2,5.0,0.5149680405749083,0.9874102549234292,0.36222728202598115,0.24165162693397962,0.2309757128037522,0.33009983554401445
S197,2.93e-05,6.25,23,0.5,7.5,0.4744635493913096,0.42202966538737346,0.6365238159256814,0.3498795262458538,0.3128127182245147,0.33057970488591054
S151,2.93e-05,6.25,22,0.1,5.0,0.530928228468098,0.9553898528410455,0.3625529993635328,0.24197373823543677,0.24269295557047535,0.33058291764481323
S399,2.93e-05,8.75,23,0.5,12.5,0.44313645580603694,0.4434774253553475,1.4942869703729122,0.5609025376072276,0.37501340459091276,0.3307993605525323
S1883,0.000111,8.75,23,0.2,10.0,0.25820693625545516,0.43276949511640583,1.2138060915629354,0.5076588833567475,0.37858084400536846,0.33084540586635197
S979,5.65e-05,10.0,23,0.1,12.5,0.5524925039025477,0.98842086595919,1.6498887448267858,0.5859344089608104,0.3266604931336603,0.33093152694116384
S1191,8.38e-05,6.25,23,0.4,5.0,0.3957418457495622,0.40467678148636227,0.3616741726566424,0.2411494477172095,0.3110200524571574,0.33111316658302015
S1093,8.38e-05,5.0,23,0.4,10.0,0.335306462841185,0.3772181735525642,0.7792619238050627,0.3965129136550944,0.332857569521165,0.3311472358637105
S76,2.93e-05,5.0,23,0.1,5.0,0.5020939807702746,0.5731314488973092,0.253976520212095,0.19059827944005042,0.24903872530624518,0.3311500004190659
S395,2.93e-05,8.75,23,0.4,15.0,0.5176766761159065,0.6105190712099274,1.7816912942755145,0.6047297860993841,0.3905812887345155,0.33116337432438336
S1679,0.000111,6.25,23,0.1,12.5,0.31517909980375486,0.5402238380015352,1.2181050127940916,0.5086921713275391,0.34407062458615717,0.3312060123009402
S297,2.93e-05,7.5,23,0.5,7.5,0.46597148010818384,0.4201564765606067,0.777689249193867,0.3961018531144059,0.3060395566780309,0.3312184966130195
S98,2.93e-05,5.0,23,0.5,10.0,0.4663388306083818,0.42121234867209334,0.7779148777680388,0.396225954034985,0.30620312368737573,0.3317327816205422
S1384,8.38e-05,8.75,23,0.2,12.5,0.3763075476098922,0.5686183442561243,1.5020044980942044,0.5621809595998656,0.37159749483218635,0.33208267253605556
S304,2.93e-05,8.75,20,0.1,12.5,0.8234926465062267,5.706850614417136,1.5059662157981464,0.5629511531963751,0.23547596280015906,0.3321434346586643
S1090,8.38e-05,5.0,23,0.3,15.0,0.30961303281414576,0.4354744579408454,1.3554776510191653,0.5360559174055369,0.388581815912016,0.33270761325795956
S1391,8.38e-05,8.75,23,0.4,5.0,0.3569595864242135,0.39125445561262334,0.6369604169201772,0.3499184656545816,0.31964942209660785,0.33294733146467415
S516,5.65e-05,5.0,20,0.4,5.0,0.47012864830311396,0.7598339698474007,0.2511371522769042,0.19125114081929162,0.24338057563440074,0.3329478328526249
S100,2.93e-05,5.0,23,0.5,15.0,0.4390147740034784,0.43021456477779446,1.3489268746990435,0.5346827076360391,0.3565123409931663,0.3333654351344612
S485,2.93e-05,10.0,23,0.2,15.0,0.6422284283480082,1.1375741236900283,1.9331972955561252,0.62479873656612,0.3505850080483391,0.3340867724003666
S780,5.65e-05,7.5,23,0.1,15.0,0.5527506808497907,0.9835776267114075,1.649633814228955,0.5858737801217415,0.3299070440240014,0.33413286772278095
S97,2.93e-05,5.0,23,0.5,7.5,0.4852758869220164,0.4261240465942393,0.4933087587511135,0.2972030666691875,0.3254065128389016,0.33427619609010584
S1887,0.000111,8.75,23,0.3,7.5,0.251782975942223,0.3788063967679704,0.9248676459290301,0.43852132480922557,0.37415750536278664,0.3344131663577534
S1180,8.38e-05,6.25,23,0.1,15.0,0.42843525538334304,0.7308422927577025,1.5060067792301908,0.5629561656451461,0.34521729193353695,0.33464931492571576
S490,2.93e-05,10.0,23,0.3,15.0,0.5901834920905833,0.8582732678631957,1.9291919318265869,0.6242020073503057,0.3784113916697715,0.3347593457521826
S1185,8.38e-05,6.25,23,0.2,15.0,0.3766832408951782,0.5705301826580133,1.5003747691077896,0.5617993613738494,0.3744668166542125,0.33526789341491675
S1788,0.000111,7.5,23,0.3,10.0,0.23247960939405687,0.370613070734468,1.0688931630782903,0.4751804181397631,0.3968502858740354,0.3353812828248726
S1292,8.38e-05,7.5,23,0.4,7.5,0.34132002594821825,0.38696701517949983,0.7810657953470548,0.3970950659531162,0.3370944479567701,0.3357355453282496
S1975,0.000111,10.0,22,0.5,15.0,0.17441753239860205,0.27531638121825774,1.9207351539919697,0.6229159205867103,0.509165161169247,0.3358487141436372
S695,5.65e-05,6.25,23,0.4,15.0,0.373972954169057,0.43497031522008717,1.4946587539354683,0.560785368396956,0.40119763967582484,0.3361823407839721
S380,2.93e-05,8.75,23,0.1,15.0,0.6749228155146678,1.3595003833194583,1.7925162140264053,0.60640949321635,0.3219689848381663,0.33659259492391264
S41,2.93e-05,5.0,21,0.4,5.0,0.5204396797436707,0.7241791411556514,0.2516309196677895,0.192376647052119,0.2687551437073247,0.33662480629099156
S200,2.93e-05,6.25,23,0.5,15.0,0.445235691194124,0.4521024577564848,1.4937550528504167,0.5607856180220192,0.38120840154658414,0.3367631527671463
S894,5.65e-05,8.75,23,0.4,12.5,0.37543470142261454,0.4400218049289861,1.4952693406038557,0.5609318028583038,0.40103013055370945,0.33679279865089845
S703,5.65e-05,7.5,20,0.1,10.0,0.6699038481383243,2.672893369433009,1.0743630040249579,0.4764362077523112,0.21196811962503703,0.33685170497773087
S1193,8.38e-05,6.25,23,0.4,10.0,0.32249336732345535,0.377175005966666,0.9220517271176839,0.4377409087414138,0.35931955879354227,0.3368698449751125
S902,5.65e-05,10.0,20,0.1,7.5,0.669974122886423,2.6744170499727566,1.0733357010586122,0.4761379596362644,0.21161643244422768,0.3370195261222738
S1987,0.000111,10.0,23,0.3,7.5,0.23555224885115547,0.3749759166467351,1.0689071137927697,0.47519166386574563,0.3981227716408675,0.3370678353230117
S1688,0.000111,6.25,23,0.3,10.0,0.2547639894745585,0.3784405480503115,0.9234069076815601,0.4379709153524684,0.37966628352283743,0.33712766280985335
S1092,8.38e-05,5.0,23,0.4,7.5,0.38470647858063445,0.40480564841040173,0.49238397776582943,0.2968366001654431,0.3182594171190552,0.3376012473658507
S1389,8.38e-05,8.75,23,0.3,12.5,0.31968208419778726,0.4487910498104441,1.4983484552869468,0.5614921680618451,0.41477186231792,0.33766562595006605
S296,2.93e-05,7.5,23,0.5,5.0,0.48865134516107506,0.43091143994947945,0.49297185130656834,0.2971140285120161,0.32912585683869816,0.33766861148800564
